server_id,user_id
BBG001WWJTK5,NASDAQ:PLAY
BBG001WTBC36,NYSE:POST
BBG001V59J64,NYSE:TSE
BBG001RWPDW6,NASDAQ:RARE
BBG001R72SR9,NASDAQ:UBNT
BBG001QZCPJ2,NASDAQ:AMBA
BBG001QSGW81,NASDAQ:CLVS
BBG001QD41M9,NYSE:APTV
BBG001Q9P0K9,NASDAQ:RDUS
BBG001P63B80,NASDAQ:CDW
BBG001P3K000,NASDAQ:DNKN
BBG001NY45K9,NYSE:WPX
BBG001NVJ6W4,NASDAQ:YNDX
BBG001NFKJ68,NYSE:NEWR
BBG001NDW1Z7,NASDAQ:NTNX
BBG001M8HHB7,NASDAQ:TRIP
BBG001LWHLJ8,NASDAQ:GPRO
BBG001LRKS55,NYSE:APO
BBG001LFLZZ1,NYSE:BRX
BBG001KY4N87,NYSE:ARMK
BBG001KY3845,NYSE:ALSN
BBG001KWG293,NYSE:GRUB
BBG001KS9450,NASDAQ:TWOU
BBG001KJ2HM9,NYSE:HII
BBG001KFKQM7,NASDAQ:SFM
BBG001K61W36,NYSE:NVRO
BBG001J4J8T9,NYSE:VER
BBG001J4BCN4,NASDAQ:COUP
BBG001J2R5H3,NYSE:VAC
BBG001J1QN87,NASDAQ:ICPT
BBG001HRFJG4,NYSE:ZEN
BBG001DCCGR8,NYSE:MPC
BBG001D8R5D0,NYSE:XYL
BBG001CGB489,NYSE:VEEV
BBG001C7TST4,NASDAQ:SPLK
BBG001C7PM75,NYSE:GWRE
BBG001BP92V1,NYSE:PEN
BBG001B4BV87,NYSE:FBHS
BBG001B17MV2,NYSE:W
BBG0019V9M65,NASDAQ:TNDM
BBG0019T5SG0,NYSE:TDOC
BBG0019LSQ49,NYSE:FRC
BBG0019JZ882,NYSE:KMI
BBG0018YXYX7,NASDAQ:PBYI
BBG0018SLDN0,NASDAQ:DBX
BBG0018SLC07,NYSE:SQ
BBG0018FQNS6,NASDAQ:PCRX
BBG0017T9998,NASDAQ:CZR
BBG0016X4XN6,NASDAQ:CSOD
BBG0016WLQ18,NYSE:GNC
BBG0016T3GQ0,NASDAQ:VC
BBG001636CR2,NASDAQ:FIVE
BBG0015XMW40,NYSE:TRGP
BBG0014XR0N5,NYSE:CHGG
BBG0014GJCT9,NYSE:PANW
BBG0014FFY08,NASDAQ:HZNP
BBG000WCFV84,NYSE:LYB
BBG000VZHLL9,NYSE:KAR
BBG000VPGNR2,NASDAQ:CHTR~1
BBG000VMWHH5,NASDAQ:DISCK
BBG000VD6768,NASDAQ:ZNGA
BBG000VCQPM0,NASDAQ:MDSO
BBG000VC0T95,NASDAQ:WDAY
BBG000V78V75,NYSE:FAF
BBG000V1Y6Q3,NYSE:IPI
BBG000TYXCT9,NASDAQ:HQY
BBG000TVRB50,NASDAQ:TREE
BBG000TRJ294,NYSE:AWK
BBG000TJM7F0,NYSE:KDP
BBG000TJ8XZ7,NASDAQ:AGNC
BBG000TDCVT6,NYSE:AMC
BBG000TCD088,NYSE:DAN
BBG000TBYFR3,NYSE:PAGP
BBG000RTDY25,NYSE:MSCI
BBG000RQ2GY7,NASDAQ:PFPT
BBG000RJ2J04,NASDAQ:SSNC
BBG000RGM5P1,NYSE:TEL
BBG000RD3CL8,NYSE:FNV
BBG000R8ZVD1,NASDAQ:LULU
BBG000R8RSL8,NASDAQ:PTLA
BBG000R7Z112,NYSE:DAL
BBG000R7XX87,NASDAQ:PODD
BBG000R7RDB4,NYSE:CXO
BBG000R3RKT8,NASDAQ:BEAT
BBG000R2YFG7,NYSE:BAH
BBG000R23VW8,NYSE:IPHI
BBG000R0L5J4,NYSE:TDC
BBG000R06BX2,NYSE:NLSN
BBG000QY4ZD0,NASDAQ:AGIO
BBG000QY3XZ2,NASDAQ:EXPE
BBG000QX74T1,NYSE:CMG
BBG000QW7VC1,NYSE:HCA
BBG000QTF8K1,NASDAQ:DXCM
BBG000QT15P7,NASDAQ:PTCT
BBG000QS6NV8,NASDAQ:MDGL
BBG000QRSL13,NASDAQ:DRYS
BBG000QRKJ70,NASDAQ:GRPN
BBG000QN4GY3,NYSE:RLGY
BBG000QL9YL7,NASDAQ:GLUU
BBG000QL8VH9,NASDAQ:XON
BBG000QKPTS5,NYSE:LL
BBG000QHV8S1,NYSE:CVI
BBG000QH56C1,NASDAQ:CBOE
BBG000QGWY50,NASDAQ:BLUE
BBG000QFJJW0,NASDAQ:OZK
BBG000QFJ7H3,NYSE:OAS
BBG000QF05R6,NYSE:COLD
BBG000QDVR53,NYSE:CNK
BBG000QC4T33,NYSE:HPP
BBG000QBR5J5,NYSE:DFS
BBG000QB2L61,NYSE:EXPR
BBG000Q9FZL4,NYSE:AER
BBG000Q5ZRM7,NYSE:DLR
BBG000Q3TSJ1,NYSE:SHO
BBG000Q3RGN4,NASDAQ:PSEC
BBG000Q3JN03,NYSE:RF
BBG000Q2HM09,NYSE:YELP
BBG000Q26KW0,NASDAQ:AIMC
BBG000Q1R1Y9,NYSE:BERY
BBG000Q1KFH4,NYSE:WAL
BBG000Q1JQ37,NYSE:SEMG
BBG000Q0SZJ2,NASDAQ:LOGM
BBG000Q0BPZ4,NYSE:CIT
BBG000PXZFW2,NYSE:WLK
BBG000PXGT62,NYSE:TPX
BBG000PXDL44,NASDAQ:LKQ
BBG000PX3XC0,NYSE:WLL
BBG000PW5VX1,NYSE:AR
BBG000PVRDL2,NYSE:WPM
BBG000PV2L86,NYSE:WYND
BBG000PV27K3,NYSE:EXR
BBG000PTLGZ1,NYSE:LEA
BBG000PSKYX7,NYSE:V
BBG000PSJP22,NYSE:CVE
BBG000PSJMV7,NASDAQ:TXRH
BBG000PRZNN8,NYSE:ARR
BBG000PRJCX9,NYSE:HTA
BBG000PRJ2Z9,NYSE:SPR
BBG000PQ4W72,NYSE:GNRC
BBG000PPL3G9,NASDAQ:MNKD
BBG000PPFKQ7,NYSE:BR
BBG000PNF2V6,NASDAQ:KNDI
BBG000PNBZF5,NYSE:PEB
BBG000PN9NB9,NASDAQ:ALTR~1
BBG000PMSK08,NYSE:BOX
BBG000PLF6N0,NASDAQ:FOLD
BBG000PFLGY2,NYSE:CIM
BBG000PD6X77,NASDAQ:ARCC
BBG000PCQQL6,NASDAQ:QRTEA
BBG000P9D329,NASDAQ:WPRT
BBG000P458P3,NYSE:DPZ
BBG000P2TYL8,NASDAQ:LPLA
BBG000P28YZ6,NYSE:KBR
BBG000P1K2X6,NASDAQ:GTLS
BBG000NVSBL7,NASDAQ:NVAX
BBG000NV1KK7,NYSE:DG
BBG000NSQ9M0,NYSE:AUY
BBG000NSHMZ7,NYSE:TRQ
BBG000NSCNT7,NASDAQ:PFG
